spectrum_index,density_score,group_label
1035,0.1852514902631869,0
1036,0.42851562107698193,0
1037,0.4555895765640375,0
1038,0.1603761299398185,0
1039,0.1726203673516611,0
1040,0.665225412398562,0
1041,0.15521071243088563,0
1042,0.65066008901235,0
1043,0.1969802736347056,0
1044,0.17817665309399386,0
1045,0.5237237629307331,0
1046,0.16882322503677719,0
1047,0.3793144764879646,0
1048,0.5474480033389036,0
1049,0.1548419538179283,0
1050,0.18610547759594886,0
1051,0.269282905244352,0
1052,0.4222461569424941,0
1053,0.4846929455553102,0
1054,0.4172671618528065,0
1055,0.451148945429724,0
1056,0.4072715284449028,0
1057,0.3253340265015854,0
1058,0.45249133553764287,0
1059,0.14887521991134509,0
1060,0.15738141233898964,0
1061,0.18953427122770744,0
1062,0.23635094326972494,0
1063,0.17609027434396077,0
1064,0.20924391156821842,0
1065,0.5140033834020166,0
1066,0.16288388685452831,0
1067,0.4147341618654581,0
1068,0.18945792653121046,0
